TransactionID	CustomerID	CustomerDOB	CustomerGender	CustomerLocation	CustomerAccountBalance	TransactionDate	TransactionTime	TransactionAmount	Customer Age	Account Bal Status	TransactionMonth	TransactionDay	Age Range	Clean Customer Age	Customer Cluster
T573173	C7528729	Friday, November 4, 1988	M	MUMBAI	23.18	Monday, August 22, 2016	5:59:00 PM	30	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T573243	C2942416	Tuesday, August 16, 1988	M	MUMBAI	13194.91	Monday, August 22, 2016	11:36:00 AM	214.55	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T573372	C4529663	Wednesday, February 10, 1988	M	MUMBAI	2604.5	Saturday, August 27, 2016	6:27:00 AM	343	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T573373	C2729670	Wednesday, February 10, 1988	M	MUMBAI	2604.5	Saturday, August 27, 2016	6:39:00 AM	343	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T573918	C3432873	Friday, January 29, 1988	M	MUMBAI	130339.29	Monday, August 22, 2016	12:54:00 PM	1248	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T574412	C1815437	Friday, January 1, 1988	M	MUMBAI	219609.37	Monday, August 22, 2016	4:59:00 PM	1354.5	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T574741	C6212658	Tuesday, October 25, 1988	M	MUMBAI	322464.11	Saturday, August 27, 2016	12:39:00 PM	286	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T575038	C3711614	Monday, August 29, 1988	M	MUMBAI	36009.78	Monday, August 22, 2016	11:05:00 AM	449.68	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T575047	C3694984	Saturday, May 21, 1988	M	MUMBAI	208733.59	Monday, August 22, 2016	6:02:00 PM	1000	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T575683	C8018439	Monday, December 5, 1988	M	MUMBAI	203907.92	Monday, August 22, 2016	9:50:00 PM	350	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T575960	C4515265	Friday, December 2, 1988	M	MUMBAI	28165.57	Monday, August 22, 2016	12:03:00 PM	14539	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T576199	C5410960	Tuesday, December 6, 1988	M	MUMBAI	139.79	Monday, August 22, 2016	9:26:00 PM	708	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T576452	C2732859	Friday, January 29, 1988	M	MUMBAI	130339.29	Monday, August 22, 2016	12:50:00 PM	1278	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T576992	C6583355	Tuesday, October 11, 1988	M	MUMBAI	8409.87	Monday, August 22, 2016	9:54:00 PM	650.3	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T577497	C7214270	Tuesday, May 24, 1988	M	MUMBAI	10892.02	Saturday, August 27, 2016	12:39:00 PM	30	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T577805	C1831772	Tuesday, May 31, 1988	M	MUMBAI	108913.62	Saturday, August 27, 2016	12:20:00 PM	105	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T578549	C8333050	Wednesday, June 1, 1988	M	MUMBAI	0.98	Saturday, August 27, 2016	3:44:00 PM	114	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T578787	C4816033	Thursday, July 7, 1988	M	MUMBAI	779.24	Saturday, August 27, 2016	11:08:00 AM	1200	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T579064	C7613165	Thursday, February 11, 1988	M	MUMBAI	25769.02	Saturday, August 27, 2016	1:01:00 PM	204	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T580361	C8235465	Thursday, November 17, 1988	M	MUMBAI	27752.93	Saturday, August 27, 2016	11:39:00 AM	2544	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T580471	C2027446	Tuesday, March 1, 1988	M	MUMBAI	34313.26	Saturday, August 27, 2016	2:11:00 PM	315	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T580726	C5417520	Sunday, April 17, 1988	M	MUMBAI	70943.7	Saturday, August 27, 2016	5:48:00 PM	250	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T580948	C8712673	Tuesday, October 25, 1988	M	MUMBAI	322464.11	Saturday, August 27, 2016	12:44:00 PM	369.32	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T581173	C2713442	Thursday, April 14, 1988	M	MUMBAI	128852.27	Monday, August 22, 2016	10:53:00 PM	730	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T581306	C3362222	Tuesday, March 1, 1988	M	MUMBAI	140.63	Saturday, August 27, 2016	3:29:00 PM	415	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T583016	C7012664	Tuesday, October 25, 1988	M	MUMBAI	322464.11	Saturday, August 27, 2016	3:26:00 PM	239	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T583203	C1839011	Tuesday, February 23, 1988	M	MUMBAI	4442.13	Saturday, August 27, 2016	2:06:00 PM	291.22	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T583557	C6826639	Sunday, August 28, 1988	M	MUMBAI	1876091.23	Monday, August 22, 2016	10:27:00 PM	1923	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T583718	C4729286	Monday, January 18, 1988	M	MUMBAI	36455.49	Saturday, August 27, 2016	4:31:00 PM	859	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T584213	C2620429	Wednesday, January 13, 1988	M	MUMBAI	10941.34	Saturday, August 27, 2016	3:37:00 PM	110	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T584525	C1110965	Sunday, September 4, 1988	M	MUMBAI	8969.07	Tuesday, August 23, 2016	3:52:00 PM	222	28	Valid	Aug-16	Tuesday	26-35	28	Cluster2
T584617	C6342041	Tuesday, January 5, 1988	M	MUMBAI	20904.29	Saturday, August 27, 2016	5:48:00 PM	231	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T584674	C6431329	Friday, June 17, 1988	M	MUMBAI	7296.07	Saturday, August 27, 2016	3:26:00 PM	5355	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T584743	C5825162	Saturday, September 10, 1988	M	MUMBAI	20643.67	Monday, August 22, 2016	8:25:00 PM	1400.3	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T585453	C1237948	Wednesday, July 27, 1988	M	MUMBAI	11240.96	Tuesday, August 23, 2016	2:34:00 PM	4000	28	Valid	Aug-16	Tuesday	26-35	28	Cluster2
T585535	C6219433	Saturday, September 10, 1988	M	MUMBAI	7381475.77	Monday, August 22, 2016	9:51:00 PM	1277	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T585702	C3331773	Tuesday, May 31, 1988	M	MUMBAI	108913.62	Tuesday, August 23, 2016	5:17:00 PM	105	28	Valid	Aug-16	Tuesday	26-35	28	Cluster2
T585705	C8128757	Friday, November 4, 1988	M	MUMBAI	23.18	Tuesday, August 23, 2016	6:01:00 PM	15	28	Valid	Aug-16	Tuesday	26-35	28	Cluster1
T585877	C3313124	Thursday, February 11, 1988	M	MUMBAI	25769.02	Monday, August 22, 2016	11:17:00 PM	210	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T585904	C7531979	Thursday, July 21, 1988	M	MUMBAI	1800.53	Saturday, August 27, 2016	10:37:00 PM	250	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T586332	C4525112	Sunday, October 16, 1988	M	MUMBAI	16919.09	Saturday, August 27, 2016	8:36:00 PM	585	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T586493	C8340844	Saturday, December 24, 1988	M	MUMBAI	456140.56	Thursday, August 25, 2016	1:39:00 PM	1530	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T586748	C5915447	Friday, January 1, 1988	M	MUMBAI	219609.37	Saturday, August 27, 2016	8:09:00 PM	650	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T587383	C6130445	Wednesday, March 2, 1988	M	MUMBAI	13040.18	Monday, August 22, 2016	8:56:00 PM	270	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T587579	C1239957	Monday, May 23, 1988	M	MUMBAI	452495.67	Saturday, August 27, 2016	8:18:00 PM	632	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T587822	C3849823	Thursday, July 7, 1988	M	MUMBAI	64406.85	Saturday, August 27, 2016	7:34:00 PM	1692	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T587915	C8413154	Thursday, February 11, 1988	M	MUMBAI	25769.02	Tuesday, August 23, 2016	3:04:00 PM	147	28	Valid	Aug-16	Tuesday	26-35	28	Cluster2
T589503	C2033131	Tuesday, August 30, 1988	M	MUMBAI	4572.07	Saturday, August 27, 2016	11:12:00 PM	300	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T590823	C2231714	Tuesday, May 31, 1988	M	MUMBAI	108913.62	Friday, August 26, 2016	2:39:00 PM	101	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T591264	C4018080	Monday, December 26, 1988	M	MUMBAI	7399.95	Saturday, August 27, 2016	10:55:00 PM	1478	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T591938	C6062264	Tuesday, March 1, 1988	M	MUMBAI	140.63	Friday, August 26, 2016	3:40:00 PM	546	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T592067	C6829258	Monday, January 18, 1988	M	MUMBAI	36455.49	Saturday, August 27, 2016	7:57:00 PM	600	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T592291	C3112639	Tuesday, October 25, 1988	M	MUMBAI	322464.11	Friday, August 26, 2016	5:48:00 PM	3188.1	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T592370	C3636441	Friday, July 1, 1988	M	MUMBAI	24388.35	Saturday, August 27, 2016	10:34:00 PM	643	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T593156	C8438168	Thursday, September 1, 1988	M	MUMBAI	284040.19	Saturday, August 27, 2016	10:25:00 PM	2065	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T593321	C2451934	Thursday, May 19, 1988	M	MUMBAI	38994.92	Saturday, August 27, 2016	7:33:00 PM	2534.1	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T593792	C1434620	Friday, March 18, 1988	M	MUMBAI	3186.2	Friday, August 26, 2016	2:48:00 PM	843.95	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T593886	C5231848	Sunday, July 10, 1988	M	MUMBAI	21720.1	Saturday, August 27, 2016	8:09:00 PM	565	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T595696	C6637883	Wednesday, November 16, 1988	M	MUMBAI	12267.36	Friday, August 26, 2016	10:18:00 PM	2255	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T595767	C2794919	Saturday, May 21, 1988	M	MUMBAI	208733.59	Saturday, August 27, 2016	8:14:00 PM	6000	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T595868	C5120123	Tuesday, August 9, 1988	M	MUMBAI	34620.84	Friday, August 26, 2016	8:45:00 PM	1770	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T596137	C3714945	Friday, August 12, 1988	M	MUMBAI	9612.33	Friday, August 26, 2016	10:03:00 PM	313	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T596145	C7420425	Wednesday, January 13, 1988	M	MUMBAI	10941.34	Friday, August 26, 2016	11:24:00 PM	425	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T596863	C1362922	Wednesday, November 16, 1988	M	MUMBAI	73685.36	Saturday, August 27, 2016	8:59:00 PM	1158.9	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T597732	C8337313	Monday, January 4, 1988	M	MUMBAI	11032.38	Thursday, August 25, 2016	10:25:00 AM	50	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T597823	C3035243	Thursday, November 10, 1988	M	MUMBAI	2175.06	Saturday, August 27, 2016	7:38:00 PM	2200	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T597857	C1217531	Sunday, April 17, 1988	M	MUMBAI	70943.7	Friday, August 26, 2016	2:29:00 PM	112	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T597952	C2437765	Thursday, December 1, 1988	M	MUMBAI	15.5	Friday, August 26, 2016	5:29:00 PM	70	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T598008	C4835583	Monday, September 26, 1988	M	MUMBAI	1911.58	Thursday, August 25, 2016	1:53:00 AM	180	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T598838	C2819828	Saturday, November 12, 1988	M	MUMBAI	300.05	Thursday, August 25, 2016	12:29:00 AM	57	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T598885	C2762254	Tuesday, March 1, 1988	M	MUMBAI	140.63	Thursday, August 25, 2016	12:21:00 AM	130	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T598896	C9035568	Monday, September 26, 1988	M	MUMBAI	1911.58	Thursday, August 25, 2016	1:51:00 AM	180	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T598930	C2862243	Tuesday, March 1, 1988	M	MUMBAI	140.63	Thursday, August 25, 2016	2:42:00 AM	698	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T599313	C8953561	Tuesday, May 17, 1988	M	MUMBAI	24.28	Friday, August 26, 2016	4:19:00 PM	1	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T600629	C8022858	Tuesday, September 6, 1988	M	MUMBAI	1145499.81	Friday, August 26, 2016	8:49:00 PM	1232	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T601176	C3837463	Saturday, August 20, 1988	M	MUMBAI	187448.9	Friday, August 26, 2016	11:09:00 PM	50	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T601229	C1194976	Saturday, May 21, 1988	M	MUMBAI	208733.59	Friday, August 26, 2016	7:40:00 PM	1000	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T601569	C2330563	Friday, January 1, 1988	M	MUMBAI	100244.47	Friday, August 26, 2016	7:47:00 PM	105.17	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T601716	C2334283	Wednesday, June 15, 1988	M	MUMBAI	285.39	Friday, August 26, 2016	3:25:00 PM	321.25	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T602609	C6620238	Friday, July 29, 1988	M	MUMBAI	312726.79	Friday, August 26, 2016	4:48:00 PM	101	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T602868	C6621536	Sunday, July 24, 1988	M	MUMBAI	174.98	Friday, August 26, 2016	6:22:00 PM	690	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T602941	C3821557	Sunday, July 24, 1988	M	MUMBAI	174.98	Friday, August 26, 2016	6:15:00 PM	150	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T603168	C4313749	Saturday, February 27, 1988	M	MUMBAI	21.45	Friday, August 26, 2016	5:13:00 PM	130	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T603300	C2671478	Tuesday, April 12, 1988	M	MUMBAI	8963.14	Friday, August 26, 2016	6:18:00 PM	66	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T603543	C3355748	Friday, October 21, 1988	M	MUMBAI	290124.08	Friday, August 26, 2016	7:36:00 PM	135	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T603599	C7923460	Friday, September 2, 1988	M	MUMBAI	164.3	Friday, August 26, 2016	6:06:00 PM	450	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T603881	C8112667	Tuesday, October 25, 1988	M	MUMBAI	322464.11	Thursday, August 25, 2016	12:14:00 PM	294.39	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T604382	C2618159	Thursday, June 30, 1988	M	MUMBAI	47019.48	Thursday, August 25, 2016	12:41:00 PM	4208	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T604750	C5017511	Sunday, April 17, 1988	M	MUMBAI	70943.7	Thursday, August 25, 2016	10:12:00 AM	54	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T605059	C7338555	Friday, July 8, 1988	M	MUMBAI	111317.07	Friday, August 26, 2016	7:51:00 PM	223	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T605231	C8720486	Wednesday, January 13, 1988	M	MUMBAI	10941.34	Thursday, August 25, 2016	12:09:00 PM	297	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T605601	C6510918	Tuesday, December 6, 1988	M	MUMBAI	139.79	Thursday, August 25, 2016	9:57:00 AM	372.75	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T606096	C6930565	Friday, January 1, 1988	M	MUMBAI	100244.47	Thursday, August 25, 2016	10:41:00 AM	1	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T606188	C5538729	Monday, October 17, 1988	M	MUMBAI	692.09	Friday, August 26, 2016	8:12:00 PM	137.2	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T606203	C6734485	Thursday, May 5, 1988	M	MUMBAI	793201.19	Thursday, August 25, 2016	9:56:00 AM	2500	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T606294	C4923080	Saturday, April 16, 1988	M	MUMBAI	429712.12	Friday, August 26, 2016	7:20:00 PM	576.3	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T606608	C3449878	Thursday, July 7, 1988	M	MUMBAI	64406.85	Thursday, August 25, 2016	10:15:00 AM	1512.75	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T606742	C3640732	Wednesday, August 31, 1988	M	MUMBAI	4618.99	Friday, August 26, 2016	3:28:00 PM	1	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T607304	C6212744	Friday, November 4, 1988	M	MUMBAI	13859.99	Friday, August 26, 2016	10:20:00 AM	50	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T607428	C3324444	Friday, December 23, 1988	M	MUMBAI	46.35	Friday, August 26, 2016	2:17:00 PM	534	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T609528	C2499720	Thursday, May 26, 1988	M	MUMBAI	11419.02	Friday, August 26, 2016	11:56:00 AM	210	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T609804	C7327160	Thursday, December 22, 1988	M	MUMBAI	362.69	Thursday, August 25, 2016	11:20:00 AM	280	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T610020	C6742475	Tuesday, August 16, 1988	M	MUMBAI	13194.91	Thursday, August 25, 2016	12:11:00 PM	74.97	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T610640	C3842162	Friday, April 15, 1988	M	MUMBAI	8837.13	Thursday, August 25, 2016	12:11:00 AM	575	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T610900	C9029212	Monday, January 18, 1988	M	MUMBAI	36455.49	Friday, August 26, 2016	10:51:00 AM	549	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T611126	C4332619	Tuesday, July 26, 1988	M	MUMBAI	271.18	Friday, August 26, 2016	2:54:00 AM	20	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T612364	C1928765	Wednesday, February 17, 1988	M	MUMBAI	59829.95	Friday, August 26, 2016	8:49:00 PM	220	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T612452	C2551187	Sunday, April 24, 1988	M	MUMBAI	1031.85	Friday, August 26, 2016	2:23:00 PM	67	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T613685	C3212587	Sunday, October 30, 1988	M	MUMBAI	158253.57	Friday, August 26, 2016	9:09:00 PM	946	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T614008	C5718291	Wednesday, May 18, 1988	M	MUMBAI	300427.91	Friday, August 26, 2016	1:57:00 PM	300	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T614077	C8523526	Friday, January 22, 1988	M	MUMBAI	7390.29	Friday, August 26, 2016	3:35:00 PM	152.2	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T614154	C4694613	Monday, July 4, 1988	M	MUMBAI	66774.19	Thursday, August 25, 2016	8:43:00 AM	2000	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T614523	C1049855	Thursday, July 7, 1988	M	MUMBAI	64406.85	Saturday, August 27, 2016	7:45:00 PM	298.95	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T614652	C5929150	Thursday, February 25, 1988	M	MUMBAI	111871.09	Friday, August 26, 2016	10:13:00 PM	1549	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T615641	C5610253	Monday, December 19, 1988	M	MUMBAI	295846.65	Friday, August 26, 2016	10:53:00 PM	2429	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T615695	C6942951	Tuesday, August 16, 1988	M	MUMBAI	269547.13	Friday, August 26, 2016	9:56:00 AM	1208.83	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T616048	C8731766	Tuesday, May 31, 1988	M	MUMBAI	108913.62	Friday, August 26, 2016	12:09:00 PM	50	28	Valid	Aug-16	Friday	26-35	28	Cluster1
T616243	C8827427	Tuesday, March 1, 1988	M	MUMBAI	34313.26	Saturday, August 27, 2016	7:02:00 PM	73	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T617599	C2929282	Monday, January 18, 1988	M	MUMBAI	36455.49	Friday, August 26, 2016	11:21:00 PM	301.5	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T617920	C7339930	Monday, May 23, 1988	M	MUMBAI	452495.67	Saturday, August 27, 2016	8:20:00 PM	144	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T618012	C6013875	Friday, April 1, 1988	M	MUMBAI	64669.7	Thursday, August 25, 2016	6:25:00 PM	850	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T618226	C5239344	Monday, June 13, 1988	M	MUMBAI	165537.17	Sunday, August 28, 2016	12:04:00 AM	1354	28	Valid	Aug-16	Sunday	26-35	28	Cluster1
T618888	C3127536	Monday, February 1, 1988	M	MUMBAI	40445.58	Thursday, August 25, 2016	5:41:00 PM	405	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T619221	C1115655	Wednesday, March 2, 1988	M	MUMBAI	58755.26	Friday, August 26, 2016	1:48:00 PM	912	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T619248	C4742231	Tuesday, November 22, 1988	M	MUMBAI	15711.06	Thursday, August 25, 2016	4:27:00 PM	99.02	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T619345	C8164884	Wednesday, July 20, 1988	M	MUMBAI	21874.06	Thursday, August 25, 2016	5:34:00 PM	1044	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T619607	C6513339	Friday, September 16, 1988	M	MUMBAI	19018.21	Friday, August 26, 2016	12:31:00 PM	50	28	Valid	Aug-16	Friday	26-35	28	Cluster2
T620457	C4532613	Friday, May 6, 1988	M	MUMBAI	4612.71	Sunday, August 28, 2016	8:30:00 AM	55	28	Valid	Aug-16	Sunday	26-35	28	Cluster1
T620506	C8639629	Saturday, September 17, 1988	M	MUMBAI	6801.2	Monday, August 29, 2016	10:34:00 PM	250	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T620823	C2613416	Thursday, April 14, 1988	M	MUMBAI	128852.27	Saturday, August 27, 2016	7:12:00 PM	1693	28	Valid	Aug-16	Saturday	26-35	28	Cluster2
T621014	C4832639	Friday, May 6, 1988	M	MUMBAI	4612.71	Sunday, August 28, 2016	9:46:00 AM	55	28	Valid	Aug-16	Sunday	26-35	28	Cluster2
T621131	C5238551	Friday, July 8, 1988	M	MUMBAI	111317.07	Saturday, August 27, 2016	6:38:00 PM	703	28	Valid	Aug-16	Saturday	26-35	28	Cluster1
T621258	C3773366	Monday, March 28, 1988	M	MUMBAI	897.75	Sunday, August 28, 2016	8:37:00 AM	55	28	Valid	Aug-16	Sunday	26-35	28	Cluster2
T621484	C6342938	Tuesday, October 11, 1988	M	MUMBAI	4354.05	Sunday, August 28, 2016	1:32:00 AM	40	28	Valid	Aug-16	Sunday	26-35	28	Cluster2
T621681	C6427367	Sunday, January 10, 1988	M	MUMBAI	3039.54	Thursday, August 25, 2016	6:04:00 PM	1376	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T621709	C6213824	Friday, April 1, 1988	M	MUMBAI	64669.7	Thursday, August 25, 2016	6:25:00 PM	762	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T622125	C7080691	Saturday, September 17, 1988	M	MUMBAI	1230.09	Thursday, August 25, 2016	5:06:00 PM	1250	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T622195	C1542947	Tuesday, August 16, 1988	M	MUMBAI	269547.13	Monday, August 29, 2016	8:16:00 PM	300	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T623465	C3380660	Saturday, September 17, 1988	M	MUMBAI	1230.09	Thursday, August 25, 2016	5:09:00 PM	550	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T623561	C1380619	Saturday, September 17, 1988	M	MUMBAI	1230.09	Thursday, August 25, 2016	5:04:00 PM	550	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T624408	C7331741	Tuesday, May 31, 1988	M	MUMBAI	108913.62	Monday, August 29, 2016	11:56:00 PM	198	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T625995	C2339724	Wednesday, July 27, 1988	M	MUMBAI	90847.38	Thursday, August 25, 2016	3:37:00 PM	855	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T626446	C4618048	Monday, December 26, 1988	M	MUMBAI	7399.95	Thursday, August 25, 2016	4:32:00 PM	4994.5	28	Valid	Aug-16	Thursday	26-35	28	Cluster1
T626508	C8926089	Tuesday, August 2, 1988	M	MUMBAI	142928.93	Monday, August 29, 2016	6:32:00 PM	4685	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T626815	C5621070	Friday, March 18, 1988	M	MUMBAI	59.51	Monday, August 29, 2016	10:17:00 PM	285	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T627016	C7126135	Friday, March 25, 1988	M	MUMBAI	60060.58	Monday, August 29, 2016	11:57:00 PM	244	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T627140	C2020228	Friday, July 29, 1988	M	MUMBAI	312726.79	Monday, August 29, 2016	3:51:00 PM	251.17	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T627382	C1183349	Tuesday, October 11, 1988	M	MUMBAI	8409.87	Monday, August 29, 2016	2:08:00 PM	650.9	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T627744	C2237712	Thursday, December 1, 1988	M	MUMBAI	15.5	Thursday, August 25, 2016	12:30:00 PM	22.71	28	Valid	Aug-16	Thursday	26-35	28	Cluster2
T627800	C5418890	Tuesday, September 13, 1988	M	MUMBAI	7729.24	Monday, August 29, 2016	3:19:00 PM	350	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T628673	C1522241	Friday, December 16, 1988	M	MUMBAI	1128221.67	Monday, August 29, 2016	3:46:00 PM	13147	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T628745	C7334970	Friday, January 1, 1988	M	MUMBAI	15085.84	Monday, August 29, 2016	5:11:00 PM	90	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T629086	C5462222	Tuesday, March 1, 1988	M	MUMBAI	140.63	Monday, August 29, 2016	7:41:00 PM	1000	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T629197	C4735670	Monday, April 4, 1988	M	MUMBAI	39.67	Monday, August 29, 2016	6:06:00 PM	489	28	Valid	Aug-16	Monday	26-35	28	Cluster2
T629617	C2813764	Wednesday, January 20, 1988	M	MUMBAI	967.23	Monday, August 29, 2016	11:19:00 AM	1699.58	28	Valid	Aug-16	Monday	26-35	28	Cluster1
T630433	C2573327	Monday, March 28, 1988	M	MUMBAI	897.75	Monday, August 29, 2016	9:54:00 PM	251	28	Valid	Aug-16	Monday	26-35	28	Cluster2
